"","water_year","species","run","release_date","release_time","release_datetime","release_container_id","release_id","crew","morts","shed_tags","fish_released","comments","entered_by","qaqc_by","qaqc_comments","block"
"462","2026","Chinook Salmon","late-fall",2026-02-11,"14:57",2026-02-11 14:57:00,"RT-7","Block 6 RT-7","BP, CC","0","0","9","Only 9 tagged.","SB","HS","","Block 6"
"463","2026","Chinook Salmon","late-fall",2026-02-11,"17:55",2026-02-11 17:55:00,"RT-8","Block 6 RT-8","BP, CC","0","0","9","Only 9 tagged.","SB","HS","","Block 6"
"464","2026","Chinook Salmon","late-fall",2026-02-11,"20:59",2026-02-11 20:59:00,"RT-9","Block 6 RT-9","RM, NS","0","0","10","","SB","HS","","Block 6"
"465","2026","Chinook Salmon","late-fall",2026-02-12,"0:00",2026-02-12,"RT-10","Block 6 RT-10","RM, CJJ","0","0","10","","SB","HS","","Block 6"
"466","2026","Chinook Salmon","late-fall",2026-02-12,"2:58",2026-02-12 02:58:00,"RT-11","Block 6 RT-11","RM, NS","0","0","10","","SB","HS","","Block 6"
"467","2026","Chinook Salmon","late-fall",2026-02-12,"5:58",2026-02-12 05:58:00,"RT-12","Block 6 RT-12","RM, CJJ","0","0","10","","SB","HS","","Block 6"
"468","2026","Chinook Salmon","late-fall",2026-02-12,"9:05",2026-02-12 09:05:00,"RT-13","Block 6 RT-13","MC, MD","0","0","10","Fish Released 200 yds downstream due to USFWS nets.","SB","HS","","Block 6"
"469","2026","Chinook Salmon","late-fall",2026-02-12,"12:03",2026-02-12 12:03:00,"RT-14","Block 6 RT-14","MC, MD","0","0","10","","SB","HS","","Block 6"
"470","2026","Chinook Salmon","late-fall",2026-02-12,"15:00",2026-02-12 15:00:00,"RT-15","Block 6 RT-15","MC, MD","0","0","10","","SB","HS","","Block 6"
"471","2026","Chinook Salmon","late-fall",2026-02-12,"18:00",2026-02-12 18:00:00,"RT-16","Block 6 RT-16","MC, MD","0","0","10","","SB","HS","","Block 6"
"472","2026","Chinook Salmon","late-fall",2026-02-12,"21:00",2026-02-12 21:00:00,"RT-17","Block 6 RT-17","RM, AL","0","0","10","","SB","HS","","Block 6"
"473","2026","Chinook Salmon","late-fall",2026-02-12,"23:59",2026-02-12 23:59:00,"RT-18","Block 6 RT-18","RM, CJJ","0","0","10","","SB","HS","","Block 6"
"474","2026","Chinook Salmon","late-fall",2026-02-13,"3:00",2026-02-13 03:00:00,"RT-19","Block 6 RT-19","RM, AL","0","0","10","","SB","HS","","Block 6"
"475","2026","Chinook Salmon","late-fall",2026-02-13,"5:59",2026-02-13 05:59:00,"RT-20","Block 6 RT-20","RM, CJJ","0","0","10","","SB","HS","","Block 6"
"476","2026","Chinook Salmon","late-fall",2026-02-13,"9:04",2026-02-13 09:04:00,"RT-21","Block 6 RT-21","SB, BK","0","0","10","","SB","HS","","Block 6"
"477","2026","Chinook Salmon","late-fall",2026-02-13,"12:00",2026-02-13 12:00:00,"RT-22","Block 6 RT-22","SB, BK","0","0","10","","SB","HS","","Block 6"
"478","2026","Chinook Salmon","late-fall",2026-02-13,"15:00",2026-02-13 15:00:00,"RT-23","Block 6 RT-23","SB, BK","0","0","10","","SB","HS","","Block 6"
"479","2026","Chinook Salmon","late-fall",2026-02-13,"18:00",2026-02-13 18:00:00,"RT-24","Block 6 RT-24","SB, BK","0","0","10","","SB","HS","","Block 6"
"480","2026","Chinook Salmon","fall",2026-04-21,"21:00",2026-04-21 21:00:00,"RT-1","Block 7 RT-1","AL, BS, CJ","0","0","10","","SB","PH","","Block 7"
"481","2026","Chinook Salmon","fall",2026-04-22,"0:00",2026-04-22,"RT-2","Block 7 RT-2","CJJ, AL, BS","0","0","10","","SB","PH","","Block 7"
"482","2026","Chinook Salmon","fall",2026-04-22,"3:00",2026-04-22 03:00:00,"RT-3","Block 7 RT-3","AL, BS, CJ","0","0","10","","SB","PH","","Block 7"
"483","2026","Chinook Salmon","fall",2026-04-22,"5:59",2026-04-22 05:59:00,"RT-4","Block 7 RT-4","AL, BS, CJJ","0","0","10","","SB","PH","","Block 7"
"484","2026","Chinook Salmon","fall",2026-04-22,"8:59",2026-04-22 08:59:00,"RT-5","Block 7 RT-5","CY, TC","0","0","10","","SB","PH","","Block 7"
"485","2026","Chinook Salmon","fall",2026-04-22,"11:59",2026-04-22 11:59:00,"RT-6","Block 7 RT-6","CY, TC","0","0","10","","SB","PH","","Block 7"
"486","2026","Chinook Salmon","fall",2026-04-22,"14:56",2026-04-22 14:56:00,"RT-7","Block 7 RT-7","CY, TC","0","0","10","","SB","PH","","Block 7"
"487","2026","Chinook Salmon","fall",2026-04-22,"17:57",2026-04-22 17:57:00,"RT-8","Block 7 RT-8","CY, TC","0","0","10","","SB","PH","","Block 7"
"488","2026","Chinook Salmon","fall",2026-04-22,"20:57",2026-04-22 20:57:00,"RT-9","Block 7 RT-9","BS, NS","0","0","10","","SB","PH","","Block 7"
"489","2026","Chinook Salmon","fall",2026-04-22,"23:57",2026-04-22 23:57:00,"RT-10","Block 7 RT-10","TM, NS","0","0","10","","SB","PH","","Block 7"
"490","2026","Chinook Salmon","fall",2026-04-23,"2:57",2026-04-23 02:57:00,"RT-11","Block 7 RT-11","BS, NS","0","0","10","","SB","PH","","Block 7"
"491","2026","Chinook Salmon","fall",2026-04-23,"5:56",2026-04-23 05:56:00,"RT-12","Block 7 RT-12","TM, NS","0","0","10","","SB","PH","","Block 7"
"492","2026","Chinook Salmon","fall",2026-04-23,"8:59",2026-04-23 08:59:00,"RT-13","Block 7 RT-13","AL, TC","0","0","10","","SB","PH","","Block 7"
"493","2026","Chinook Salmon","fall",2026-04-23,"11:59",2026-04-23 11:59:00,"RT-14","Block 7 RT-14","AL, TC","0","0","10","","SB","PH","","Block 7"
"494","2026","Chinook Salmon","fall",2026-04-23,"15:00",2026-04-23 15:00:00,"RT-15","Block 7 RT-15","AL, TC","0","0","10","","SB","PH","","Block 7"
"495","2026","Chinook Salmon","fall",2026-04-23,"18:00",2026-04-23 18:00:00,"RT-16","Block 7 RT-16","AL, TC","0","0","9","mort on tagging, only 9 in tub","SB","PH","added comment ","Block 7"
"496","2026","Chinook Salmon","fall",2026-04-23,"21:00",2026-04-23 21:00:00,"RT-17","Block 7 RT-17","BS, BK","0","0","10","","SB","PH","","Block 7"
"497","2026","Chinook Salmon","fall",2026-04-24,"0:00",2026-04-24,"RT-18","Block 7 RT-18","TM, BK","0","0","10","","SB","PH","","Block 7"
"498","2026","Chinook Salmon","fall",2026-04-24,"3:00",2026-04-24 03:00:00,"RT-19","Block 7 RT-19","BS, BK","0","0","10","","SB","PH","","Block 7"
"499","2026","Chinook Salmon","fall",2026-04-24,"5:59",2026-04-24 05:59:00,"RT-20","Block 7 RT-20","TM, BK","0","0","10","","SB","PH","","Block 7"
"500","2026","Chinook Salmon","fall",2026-04-24,"9:05",2026-04-24 09:05:00,"RT-21","Block 7 RT-21","CC, EH","0","0","10","","SB","PH","","Block 7"
"501","2026","Chinook Salmon","fall",2026-04-24,"11:57",2026-04-24 11:57:00,"RT-22","Block 7 RT-22","CC, EH","0","0","10","","SB","PH","","Block 7"
"502","2026","Chinook Salmon","fall",2026-04-24,"15:00",2026-04-24 15:00:00,"RT-23","Block 7 RT-23","CC, EH","1","0","9","Died after transport","SB","PH","","Block 7"
"503","2026","Chinook Salmon","fall",2026-04-24,"17:58",2026-04-24 17:58:00,"RT-24","Block 7 RT-24","CC, EH","0","0","9","Only 9 fish","SB","PH","","Block 7"
"504","2026","Chinook Salmon","fall",2026-04-28,"21:00",2026-04-28 21:00:00,"RT-1","Block 8 RT-1","RM. BS","0","0","10","","BP","EH","","Block 8"
"505","2026","Chinook Salmon","fall",2026-04-28,"23:59",2026-04-28 23:59:00,"RT-2","Block 8 RT-2","RM, NS","0","0","10","","BP","EH","","Block 8"
"506","2026","Chinook Salmon","fall",2026-04-29,"2:59",2026-04-29 02:59:00,"RT-3","Block 8 RT-3","RM, BS","0","0","10","","BP","EH","","Block 8"
"507","2026","Chinook Salmon","fall",2026-04-29,"5:59",2026-04-29 05:59:00,"RT-4","Block 8 RT-4","RM, NS","0","0","10","","BP","EH","","Block 8"
"508","2026","Chinook Salmon","fall",2026-04-29,"9:00",2026-04-29 09:00:00,"RT-5","Block 8 RT-5","EH, ND","0","0","10","","BP","EH","","Block 8"
"509","2026","Chinook Salmon","fall",2026-04-29,"12:00",2026-04-29 12:00:00,"RT-6","Block 8 RT-6","EH, ND","0","0","10","","BP","EH","","Block 8"
"510","2026","Chinook Salmon","fall",2026-04-29,"15:02",2026-04-29 15:02:00,"RT-7","Block 8 RT-7","EH, ND","0","0","10","","BP","EH","","Block 8"
"511","2026","Chinook Salmon","fall",2026-04-29,"17:59",2026-04-29 17:59:00,"RT-8","Block 8 RT-8","EH, ND","0","0","10","","BP","EH","","Block 8"
"512","2026","Chinook Salmon","fall",2026-04-29,"20:59",2026-04-29 20:59:00,"RT-9","Block 8 RT-9","NS, RM","0","0","10","","BP","EH","","Block 8"
"513","2026","Chinook Salmon","fall",2026-04-29,"23:59",2026-04-29 23:59:00,"RT-10","Block 8 RT-10","CJJ, RM","0","0","10","","BP","EH","","Block 8"
"514","2026","Chinook Salmon","fall",2026-04-30,"2:59",2026-04-30 02:59:00,"RT-11","Block 8 RT-11","NS, RM","0","0","10","","BP","EH","","Block 8"
"515","2026","Chinook Salmon","fall",2026-04-30,"5:59",2026-04-30 05:59:00,"RT-12","Block 8 RT-12","CJJ, RM","0","0","10","saw sea lion surface near release site","BP","EH","","Block 8"
"516","2026","Chinook Salmon","fall",2026-04-30,"9:03",2026-04-30 09:03:00,"RT-13","Block 8 RT-13","MD, RW","0","0","10","slightly delayed, released 100 ft downstream due to USFWS trawling","BP","EH","","Block 8"
"517","2026","Chinook Salmon","fall",2026-04-30,"12:03",2026-04-30 12:03:00,"RT-14","Block 8 RT-14","MD, RW","0","0","10","","BP","EH","","Block 8"
"518","2026","Chinook Salmon","fall",2026-04-30,"14:58",2026-04-30 14:58:00,"RT-15","Block 8 RT-15","MD, RW","0","0","10","","BP","EH","","Block 8"
"519","2026","Chinook Salmon","fall",2026-04-30,"17:59",2026-04-30 17:59:00,"RT-16","Block 8 RT-16","MD, RW","0","0","10","","BP","EH","","Block 8"
"520","2026","Chinook Salmon","fall",2026-04-30,"20:58",2026-04-30 20:58:00,"RT-17","Block 8 RT-17","NS, RM","0","0","10","","BP","EH","","Block 8"
"521","2026","Chinook Salmon","fall",2026-04-30,"23:59",2026-04-30 23:59:00,"RT-18","Block 8 RT-18","CJJ, RM","0","0","10","","BP","EH","","Block 8"
"522","2026","Chinook Salmon","fall",2026-05-01,"2:58",2026-05-01 02:58:00,"RT-19","Block 8 RT-19","NS, RM","0","0","10","","BP","EH","","Block 8"
"523","2026","Chinook Salmon","fall",2026-05-01,"5:59",2026-05-01 05:59:00,"RT-20","Block 8 RT-20","CJJ, RM","0","0","10","","BP","EH","","Block 8"
"524","2026","Chinook Salmon","fall",2026-05-01,"8:58",2026-05-01 08:58:00,"RT-21","Block 8 RT-21","BP, TC","0","0","10","","BP","EH","","Block 8"
"525","2026","Chinook Salmon","fall",2026-05-01,"11:57",2026-05-01 11:57:00,"RT-22","Block 8 RT-22","BP, TC","0","0","10","","BP","EH","","Block 8"
"526","2026","Chinook Salmon","fall",2026-05-01,"14:55",2026-05-01 14:55:00,"RT-23","Block 8 RT-23","BP, TC","0","0","10","","BP","EH","","Block 8"
"527","2026","Chinook Salmon","fall",2026-05-01,"17:56",2026-05-01 17:56:00,"RT-24","Block 8 RT-24","BP, TC","0","0","10","","BP","EH","","Block 8"
